favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
54,Twitter Web Client,"Who do you think @MashiRafael regrets assisting against the USA more, @Snowden, you or your co-conspirator… https://t.co/aYdQZoCIbh",Snowden,False,Sat Feb 11 22:32:28 +0000 2017,36,830545061440061440
115,Twitter Web Client,"PS @Snowden - you are a loathsome traitor, and I need to remind myself daily that I don't support the death penalty… https://t.co/6h1E4DYfgn",,False,Sat Feb 11 22:34:09 +0000 2017,53,830545488030101504
69,Twitter Web Client,"Not sarcasm. Yes, if @KellyannePolls is a lawyer, she won't perjure herself not even for Trump.
#Flynn #Pence… https://t.co/Y1yurqNblk",,False,Sat Feb 11 22:37:29 +0000 2017,30,830546326362406913
66,Twitter Web Client,"I'm honest about my bias.
I'm Team Bond, Team Leiter, Team Reacher. I don't give a flying about 'internet privacy'. #Natsec, first to last.",,False,Sat Feb 11 22:39:41 +0000 2017,29,830546880568373249
256,Twitter Web Client,"I do not say this as shade, but the only reason that this didn't happen in the UK - Russia tried - is that @GCHQ and #MI6 beat Putin back.",,False,Sat Feb 11 22:40:26 +0000 2017,115,830547067122618369
202,Twitter Web Client,"Nobody notices disasters that don't happen. 
Thank you @GCHQ #MI6, and all our intelligence personnel across agencies.
God Save the Queen.",,False,Sat Feb 11 22:41:47 +0000 2017,69,830547409713369088
116,Twitter Web Client,"May I further say @GCHQ #MI6 and all my MP friends, to borrow a phrase from America, 'the best defense is a good offense'.
Make Putin Pay.",,False,Sat Feb 11 22:42:59 +0000 2017,48,830547709283147776
115,Twitter Web Client,"You, @GCHQ, drove back their attempted hack on our election and we said 'no harm done.' Putin did that harm elsewhere.
Let's f*** him up.",,False,Sat Feb 11 22:44:11 +0000 2017,43,830548012367753217
210,Twitter Web Client,Putin won't stop until he is grievously punished. Sanctions alone are insufficient for murders and acts of cyberwar… https://t.co/FeHHJpbs4S,,False,Sat Feb 11 22:46:37 +0000 2017,95,830548623410741254
19,Twitter Web Client,"@ODonnellKathlee @GCHQ ty. hardly same, but I do what I can to support those intelligence warriors standing between my family and tyrants",ODonnellKathlee,False,Sat Feb 11 22:48:10 +0000 2017,6,830549013921402881
44,Twitter Web Client,"Wasn't it strong enough?

Apologies. Do better next time. https://t.co/1Zi1N03Cny",,False,Sat Feb 11 22:48:53 +0000 2017,8,830549194251210752
106,Twitter Web Client,"the FUCKING GOLD STANDARD
Russia's hack on the UK's election was a tiny footnote in the Independent
BECAUSE IT FUCK… https://t.co/3sZBfMDOZy",,False,Sat Feb 11 22:50:34 +0000 2017,56,830549619713138688
6,Twitter Web Client,@marcyrw @startabuzz ty :),marcyrw,False,Sat Feb 11 22:54:08 +0000 2017,1,830550515150897153
44,Twitter Web Client,"Agreed again 

@Snowden is Tarpeia https://t.co/rW6KPYnl3U",,False,Sat Feb 11 22:54:49 +0000 2017,21,830550687134208001
95,Twitter Web Client,"What I just saw of @KellyannePolls indicates to me that she is not willing to perjure herself.
Take care of yoursel… https://t.co/3ZLO6LTVKJ",,False,Sat Feb 11 22:56:35 +0000 2017,61,830551133726842880
82,Twitter Web Client,Nope. Your twitter bots had no power in Brexit. Nobody in the Welsh mining valleys gives a fuck about twitter. https://t.co/KJIroPGjDR,,False,Sat Feb 11 22:59:20 +0000 2017,22,830551824558075905
466,Twitter Web Client,I am so worried that I was caught out with Mike Flynn. I told him what to say. Now the Democrats will look at Jeff… https://t.co/1Y4Uqq926e,,False,Sat Feb 11 23:55:19 +0000 2017,226,830565912910635008
278,Twitter for iPhone,No CIA does its job. Its battle is against threats to US security https://t.co/IWIr4MKHac,,False,Sun Feb 12 01:38:05 +0000 2017,128,830591773869236224
7,Twitter Web Client,@RealityNews9 @puppymnkey @yashar @KellyannePolls we are making the same point.,RealityNews9,False,Sun Feb 12 02:12:14 +0000 2017,0,830600367557734400
7,Twitter Web Client,"@RealityNews9 @puppymnkey @yashar @KellyannePolls the point being, she sees ""criminal offense"" and she is staying well clear",RealityNews9,False,Sun Feb 12 02:12:43 +0000 2017,0,830600490597617664
51,Twitter Web Client,"this account is a Russian sock puppet. do not trust it, block it https://t.co/Ayd0oqCUDq",,False,Sun Feb 12 02:14:49 +0000 2017,34,830601021017686016
1015,Twitter Web Client,"Er, no, he just needs to be arrested.
We have a transcript. Of a recording.
We don't need any more 'clarity' than t… https://t.co/PZCIEl1kgQ",,False,Sun Feb 12 02:15:53 +0000 2017,556,830601287670648836
66,Twitter Web Client,"will quote tweet as cannot agree that #Flynn is ""a man of honor"" - for real @MalcolmNance?

Spot on everything else… https://t.co/R97bTCKyx0",,False,Sun Feb 12 02:18:17 +0000 2017,44,830601893575553024
324,Twitter Web Client,"""Trump administration turning on itself"" https://t.co/aHUqjlCY7G",,False,Sun Feb 12 02:19:06 +0000 2017,213,830602095627735042
155,Twitter Web Client,"Yeah, I thought it was extraordinary when your paper falsely printed ""FBI Sees No Clear Links Between Trump and Rus… https://t.co/ij7RChq4mj",,False,Sun Feb 12 02:24:02 +0000 2017,80,830603339943415809
132,Twitter Web Client,"When your paper printed this utter disgrace of a story @EricLiptonNYT, NYT KNEW #FISA warrant was out - Trump shills https://t.co/leWhPbCSzS",EricLiptonNYT,False,Sun Feb 12 02:26:02 +0000 2017,86,830603844040192000
211,Twitter Web Client,"You should be ashamed @EricLiptonNYT. You had the same #FISA knowledge I did. I reported truly, your paper falsely https://t.co/leWhPbCSzS",EricLiptonNYT,False,Sun Feb 12 02:28:24 +0000 2017,132,830604439803293696
110,Twitter Web Client,.@EricLiptonNYT this piece of shit lie got Trump elected by treading on TRUTHFUL exclusive from @FranklinFoer https://t.co/leWhPbCSzS,EricLiptonNYT,False,Sun Feb 12 02:28:54 +0000 2017,71,830604565024210944
47,Twitter Web Client,"By the way take a look at @EricLichtblau bylines at the NYT by time order.
They
Are
Not
Pretty
#Snowden #Russia
https://t.co/leWhPbCSzS",,False,Sun Feb 12 02:30:04 +0000 2017,29,830604857350434816
424,Twitter Web Client,Still NO retraction note on the New York Times WHOLLY FALSE story that handed the election to Donald Trump https://t.co/leWhPbCSzS,,False,Sun Feb 12 02:30:50 +0000 2017,257,830605049009172480
237,Twitter Web Client,When @nytimes printed this FALSE story on October 31 THEY KNEW a #FISA warrant had been granted on THIS VERY SERVER https://t.co/leWhPblhbi,,False,Sun Feb 12 02:32:21 +0000 2017,179,830605430162288640
343,Twitter Web Client,fucking liars. https://t.co/leWhPbCSzS,,False,Sun Feb 12 02:32:37 +0000 2017,134,830605497418018817
127,Twitter Web Client,Yes @EricLichtblau - retract your BULLSHIT STORY https://t.co/leWhPbCSzS https://t.co/YzXHVRiwyD,,False,Sun Feb 12 02:33:42 +0000 2017,86,830605772086206465
58,Twitter Web Client,@eclecticbrotha @LisaToddSutton @EricLichtblau I'm practically a Dem now,eclecticbrotha,False,Sun Feb 12 02:41:30 +0000 2017,2,830607735553159168
12,Twitter Web Client,@eclecticbrotha @LisaToddSutton @EricLichtblau fuck those guys,eclecticbrotha,False,Sun Feb 12 02:41:36 +0000 2017,0,830607761457152000
20,Twitter Web Client,.@swiffydk @michele5411 @nytimes do tell. @EricLichtblau have anything to do with that?,swiffydk,False,Sun Feb 12 02:42:45 +0000 2017,9,830608050461487107
229,Twitter Web Client,I had the world exclusive on the #FISA warrant given to Comey on Trump's ties to Russia @Heatstreet Nov 7th 1/2 https://t.co/z6zMKWgPw0,,False,Sun Feb 12 02:44:06 +0000 2017,165,830608388413333504
218,Twitter Web Client,The REASON a small but dedicated journalist (me) had that #FISA exclusive is @nytimes KNEW but REFUSED to report https://t.co/leWhPbCSzS,,False,Sun Feb 12 02:45:32 +0000 2017,179,830608749467467777
104,Twitter Web Client,Intelligence sources TURNED AWAY at @EricLiptonNYT's paper on #FISA warrant issued TO FBI https://t.co/leWhPbCSzS https://t.co/z6zMKWgPw0,,False,Sun Feb 12 02:47:02 +0000 2017,103,830609126900322305
263,Twitter Web Client,"We had exactly the same information @Nytimes @EricLiptonNYT 
I got the exclusive because your paper refused to repo… https://t.co/WOQwE7joh2",,False,Sun Feb 12 03:00:53 +0000 2017,189,830612610974355457
125,Twitter Web Client,Because they are owned by Carlos Slim who wished to curry favor with Trump. That is my belief https://t.co/SRuGzICFYj,,False,Sun Feb 12 03:02:53 +0000 2017,73,830613117147160577
83,Twitter Web Client,Like fuck did he (and it was Eric Lichtblau's byline; I object to @EricLiptonNYT DARING to puff up the New York Tim… https://t.co/NvoebEFtVw,,False,Sun Feb 12 03:05:12 +0000 2017,42,830613699064893442
107,Twitter Web Client,"Who remembers when the @NYTimes boasted of their on the record press conference with Trump, @EricLiptonNYT?
NUMBER… https://t.co/gwN1FP1x0V",,False,Sun Feb 12 03:07:45 +0000 2017,70,830614338662719488
127,Twitter Web Client,"Dean Baquet had Donald Trump in @NYTimes building, on the record 

ZERO QUESTIONS ON RUSSIA
several on climate chan… https://t.co/jPM6eamcEq",,False,Sun Feb 12 03:09:41 +0000 2017,88,830614825071960065
26,Twitter Web Client,"@stuxnetsource I'm so fucking annoyed
Smug NYT idiot slapping their paper on the back
they were disinfo",stuxnetsource,False,Sun Feb 12 03:14:11 +0000 2017,8,830615959199162369
105,Twitter Web Client,"No
stands unchanged
FBI in NY, Russian moles, spinning to NYT
FBI IC in CT had the FISA warrant
compartmentalized https://t.co/QTmEf9iZep",,False,Sun Feb 12 03:16:29 +0000 2017,73,830616539091050497
59,Twitter Web Client,they did not https://t.co/uJI84C19UW,,False,Sun Feb 12 03:17:04 +0000 2017,23,830616685996564481
8,Twitter Web Client,@CatchTheBaby or agents of influence,CatchTheBaby,False,Sun Feb 12 03:20:12 +0000 2017,2,830617473212891136
21,Twitter Web Client,@HaterHaikus @nytimes the FISA warrant was granted just two weeks prior. they knew it was bullshit,HaterHaikus,False,Sun Feb 12 03:21:35 +0000 2017,9,830617821289775104
11,Twitter Web Client,@puppymnkey @eclecticbrotha @LisaToddSutton I was joking Im not what a liberal would call progressive,puppymnkey,False,Sun Feb 12 03:22:31 +0000 2017,2,830618056468602880
158,Twitter Web Client,".@veve4heart @EricLiptonNYT Me, because I was right and the New York Times was wrong https://t.co/7Xya3yfNtW",veve4heart,False,Sun Feb 12 03:24:47 +0000 2017,78,830618627611176960
45,Twitter Web Client,"#SerenityNow 

#CapriSun https://t.co/F5LJa6OMR7",,False,Sun Feb 12 03:26:27 +0000 2017,3,830619046076887041
102,Twitter Web Client,Anything to say @EricLichtblau because you look like a shill for Putin and Trump from where I'm sitting… https://t.co/9PePcZFAlR,,False,Sun Feb 12 03:27:50 +0000 2017,78,830619394006978560
137,Twitter Web Client,".@AJentleson @nytimes I wish Senator Reid had talked to me Alex, this is how I reported on November 7th https://t.co/z6zMKWgPw0",AJentleson,False,Sun Feb 12 03:28:30 +0000 2017,76,830619561225551872
48,Twitter Web Client,@602Erik @veve4heart @EricLiptonNYT https://t.co/z6zMKWgPw0,602Erik,False,Sun Feb 12 03:31:31 +0000 2017,41,830620323540262913
237,Twitter Web Client,"All the moms in the house who drink their kids' Capri Suns when stressed out by the NYT shilling for Russia, put yo… https://t.co/TCKQxnSmSB",,False,Sun Feb 12 03:40:27 +0000 2017,47,830622569623592961
3,Twitter Web Client,@stuxnetsource yes he is https://t.co/mHvY59rT0r,stuxnetsource,False,Sun Feb 12 04:40:06 +0000 2017,7,830637581914214400
75,Twitter Web Client,"I love Russia
I heart Putin
What, our country's so innocent?
Carlos Slim for Mexico Prez
(that do you? thought so) https://t.co/1QFomBzheK",,False,Sun Feb 12 04:44:12 +0000 2017,42,830638611632631808
34,Twitter Web Client,"Sorry, who were you again? https://t.co/78Sp6bGTad",,False,Sun Feb 12 04:49:31 +0000 2017,3,830639952107077633
32,Twitter Web Client,"My feed &gt;&gt;&gt; Your feed
conservative feminists &gt;&gt;&gt; professional feminists
action &gt;&gt;&gt; intersection
#VoteConservative… https://t.co/1zMFl5R41s",,False,Sun Feb 12 04:51:55 +0000 2017,7,830640555604443136
37,Twitter Web Client,Right. Equal opportunity. And you're talking utter bollocks. Love a conservative feminist https://t.co/01duyP3Hpw,,False,Sun Feb 12 04:52:37 +0000 2017,5,830640729705869312
50,Twitter Web Client,"Indeed.

I'm doing the work while you're whining about definitions.
This makes me the better feminist.
I vote conse… https://t.co/KqX9qrkmWz",,False,Sun Feb 12 04:53:17 +0000 2017,6,830640900460146688
37,Twitter Web Client,"You're talking about feminism (which is all you ever do)
I'm being a feminist
#conservativefeministsftw https://t.co/78Sp6bGTad",,False,Sun Feb 12 04:55:41 +0000 2017,9,830641502602792960
1,Twitter Web Client,@AlyseKilleen See my bio,AlyseKilleen,False,Sun Feb 12 04:58:33 +0000 2017,0,830642224769728513
14,Twitter Web Client,ooh https://t.co/XpIYRscp0m,,False,Sun Feb 12 05:01:46 +0000 2017,4,830643032613593088
5,Twitter Web Client,@EmilyEyeSee I don't really care but @JessicaValenti intersects everywhere except conservatives,EmilyEyeSee,False,Sun Feb 12 05:03:20 +0000 2017,1,830643427079516161
14,Twitter Web Client,@EmilyEyeSee just reminding her she's doing feminism wrong principally by only doing feminism,EmilyEyeSee,False,Sun Feb 12 05:03:53 +0000 2017,3,830643564677828608
62,Twitter for iPhone,@realDonaldTrump he says you are a tool and he was not willing to commit treason like you,realDonaldTrump,False,Sun Feb 12 14:27:10 +0000 2017,19,830785319322648577
82,Twitter for iPhone,@ananavarro @melissagesing @ABCSharkTank @dallasmavs @Nordstrom @Starbucks @Oreo @Delta @realDonaldTrump President Loco ahahahahaha,ananavarro,False,Sun Feb 12 14:29:03 +0000 2017,14,830785795229376512
72,Twitter Web Client,"JABBA STRIKES BACK
#KUSHNERGATE https://t.co/Xw2C9lTBYp",,False,Sun Feb 12 17:59:03 +0000 2017,27,830838642608308225
48,Twitter Web Client,JABBA THE HUFF: Christie: Flynn needs to clear up Russia talk with @VP Pence @CNNPolitics https://t.co/LSi4tGRyYf,,False,Sun Feb 12 18:00:11 +0000 2017,33,830838927011545093
69,Twitter Web Client,"I want a prize for ""Jabba the Huff"" https://t.co/Xw2C9lTBYp",,False,Sun Feb 12 18:00:32 +0000 2017,17,830839017780436993
30,Twitter Web Client,"blocked Marcus, Russian troll account https://t.co/cJHkr3WLgk",,False,Sun Feb 12 18:01:37 +0000 2017,14,830839288795373568
43,Twitter Web Client,"I'm not ""asking"" for anything.

I report, I decide :) https://t.co/l7wtWM9OLW",,False,Sun Feb 12 18:05:32 +0000 2017,7,830840275778097152
178,Twitter Web Client,"Reminder:

They messed with @GovChristie pretty bad...
...because he prosecuted Kushner's dad.
He was a very good p… https://t.co/N5zpaX9w14",,False,Sun Feb 12 18:09:02 +0000 2017,100,830841154719592449
144,Twitter Web Client,"Reminder:
@GovChristie knows where a lot of the bodies are buried.
He knows Elizabeth, NJ, isn't Los Angeles.… https://t.co/dTwdQrNvYe",,False,Sun Feb 12 18:09:57 +0000 2017,92,830841384999469056
74,Twitter Web Client,"Reminder:
Liewandowski and @PaulManafort have bad friends.....
and bad enemies.
@GovChristie https://t.co/Xw2C9lTBYp",,False,Sun Feb 12 18:10:53 +0000 2017,50,830841620933263361
291,Twitter Web Client,"Another reminder:

blowing open #PutinGate could be the greatest case @GovChristie ever prosecuted.

Kushner should… https://t.co/piCaWoqqu3",,False,Sun Feb 12 18:11:45 +0000 2017,159,830841840534482944
155,Twitter Web Client,"Yes it does.
@GovChristie has opportunity here for total rehabilitation and hero status in one fell swoop… https://t.co/B0IXgtkWfS",,False,Sun Feb 12 18:13:19 +0000 2017,62,830842232420892674
65,Twitter Web Client,"I supported @GovChristie for President before anybody else. 
Would forget the rest in a nanosecond if he 'prosecute… https://t.co/9kZhhmz2Mk",,False,Sun Feb 12 18:14:42 +0000 2017,24,830842583404388353
30,Twitter for iPhone,.@Susan_Hennessey @GOP OUCH cc @TheRickWilson @Evan_McMullin,Susan_Hennessey,False,Sun Feb 12 18:36:37 +0000 2017,6,830848098452832257
28,Twitter for iPhone,@Susan_Hennessey @GOP my heroine,Susan_Hennessey,False,Sun Feb 12 18:36:50 +0000 2017,3,830848152580284416
48,Twitter for iPhone,#innocebtface https://t.co/h4uhPGlGxA,,False,Sun Feb 12 18:41:58 +0000 2017,31,830849444006477827
66,Twitter for iPhone,"""Hey SCOTUS! Come and have a go if you think you're hard enough!""

LOL

#Sotomayor can't wait to rule against you https://t.co/4PBk9rla3S",,False,Sun Feb 12 20:06:27 +0000 2017,44,830870702731456512
4,Twitter for iPhone,@DustinGiebel @sox_morgan especially since who is imPOTUS?,DustinGiebel,False,Sun Feb 12 20:07:08 +0000 2017,2,830870876560228352
97,Twitter for iPhone,Americans don't approve of President Bannon or #putingate. Trump negative rating soars in Gallup #GoldStandard https://t.co/7ao5cXq4D6,,False,Sun Feb 12 20:16:57 +0000 2017,46,830873345700855808
121,Twitter for iPhone,Dark green line is *disapproval*. American Zero @realDonaldTrump is -15%. Impeachment will be popular https://t.co/zB2MWi7gSV,,False,Sun Feb 12 20:18:34 +0000 2017,56,830873755706593280
35,Twitter for iPhone,"Where's your meme magic at now, @parscale? 

#FAIL cc @facebook #Flynntelligence https://t.co/JPWDLVZckH",,False,Sun Feb 12 20:19:42 +0000 2017,15,830874040827015168
52,Twitter for iPhone,Yeah that not enforceable against criminal acts https://t.co/7kxEllG0so,,False,Sun Feb 12 20:37:21 +0000 2017,18,830878482632679425
47,Twitter for iPhone,Quite so https://t.co/vmZQwSwZNp,,False,Sun Feb 12 20:38:14 +0000 2017,17,830878702657470465
2,Twitter for iPhone,@JaneSays10 @parscale @facebook actually I need you Jane glad you're online. You recall those FEC commissions you mentioned to me other day,JaneSays10,False,Sun Feb 12 20:39:34 +0000 2017,2,830879039036481541
2,Twitter for iPhone,@JaneSays10 @parscale @facebook can you RT that tweet to me again,JaneSays10,False,Sun Feb 12 20:39:46 +0000 2017,3,830879090131484672
27,Twitter for iPhone,Prague is of no moment. The substance of the accusation is that discussions had about paying off hackers. Location… https://t.co/CA8ExKt24l,,False,Sun Feb 12 20:41:19 +0000 2017,14,830879478540824577
79,Twitter for iPhone,"What DID happen in Prague was #Nikulin came to be paid and got picked up by BIS on FBI interpol Red warrant, Octobe… https://t.co/O1jyy0OjhH",,False,Sun Feb 12 20:42:11 +0000 2017,59,830879698943143937
54,Twitter for iPhone,You are not talking about Joe bloggs on twitter. You are talking about a first rate former spy who should be knight… https://t.co/ll4HYLrVn1,,False,Sun Feb 12 20:43:10 +0000 2017,18,830879946386071552
